X,Y,objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR,STATE_WATER_BODY_NAME,permit_outfall
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A044,NORTH CASTLE MS4 STORM SEWERS,,,,,NYR20A044_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A226,POUND RIDGE MS4 STORM SEWERS,,,,,NYR20A226_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A308,RYE BROOK MS4 STORM SEWERS,,,,,NYR20A308_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A309,PORT CHESTER MS4 STORM SEWERS,,,,,NYR20A309_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A381,RYE MS4 STORM SEWERS,,,,,NYR20A381_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A482,KATONAH -LEWISBORO UFSD #1,,,,,NYR20A482_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A488,BOCES SOUTHERN WESTCHESTER,,,,,NYR20A488_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYR20A536,BEDFORD CSD MS4,,,,UPPER NEW CROTON/MUSCOOT RESERVOIR,NYR20A536_NA
,,1,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},,,,,2020/10/01,,287490.65,1163.43,"CT,NY","01100006",Saugatuck,4.31305246464,0.124858204529,NYU000626,RYE FISH AND GAME CLUB,,,,,NYU000626_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,CT0101290,STONINGTON PAWCATUCK WPCF,"4952",Sewerage Systems,,PAWCATUCK RIVER,CT0101290_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,CT0101290,STONINGTON PAWCATUCK WPCF,"4952",Sewerage Systems,"1",PAWCATUCK RIVER,CT0101290_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,CT0101346,"LYNWOOD PLACE, LLC",7371 4952,"Computer Programming Services; Sewerage Systems","1",POOTATUCK RIVER,CT0101346_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,MAR053009,TRIBE MEDITERRANEAN FOODS,"2099",Food Preparations,OF1,Three Mile River,MAR053009_OF1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,MAR053009,TRIBE MEDITERRANEAN FOODS,"2099",Food Preparations,OF2,Three Mile River,MAR053009_OF2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0000043,"BRADFORD PRINTING AND FINISHING, LLC","2869",Industrial Organic Chemicals,"1",PAWCATUCK WOOD,RI0000043_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0000043,"BRADFORD PRINTING AND FINISHING, LLC","2869",Industrial Organic Chemicals,"2",PAWCATUCK WOOD,RI0000043_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0000191,"KENYON INDUSTRIES, INC","2269",Finishing Plants,"1",PAWCATUCK RIVER,RI0000191_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0000191,"KENYON INDUSTRIES, INC","2269",Finishing Plants,"2",PAWCATUCK RIVER,RI0000191_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0000191,"KENYON INDUSTRIES, INC","2269",Finishing Plants,"3",PAWCATUCK RIVER,RI0000191_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0001007,RIDEM/CAROLINA TROUT HATCHERY,"921",Fish Hatcheries And Preserves,,WHITE BROOK,RI0001007_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0021814,ASHAWAY LINE & TWINE MFG CO,"2298",Cordage And Twine,"1",ASHAWOG RIVER,RI0021814_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0023141,WASHINGTON COUNTY TURF FARM,"181",Ornamental Nursery Products,,UNNAMED IRRIGATION POND,RI0023141_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RI0100064,WESTERLY WWTF,"4952",Sewerage Systems,"1",PAWCATUCK RIVER,RI0100064_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIG350001,CHARIHO REGIONAL MIDDLE SCHOOL,"5983",Fuel Oil Dealers,,PAWCATUCK RIVER,RIG350001_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIG85C008,7-ELEVEN STORE #32509,"5541",Gasoline Service Stations,"1",MASTUXET BROOK,RIG85C008_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIG85C009,SHANNOCK MILL,2299 2241,"Narrow Fabric Mills; Textile Goods",,PAWCATUCK RIVER,RIG85C009_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIG85C009,SHANNOCK MILL,2299 2241,"Narrow Fabric Mills; Textile Goods","1",PAWCATUCK RIVER,RIG85C009_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR040017,TOWN OF EXETER,,,,,RIR040017_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR040040,CHARLESTOWN STORM SEWER SYSTEM,,,,,RIR040040_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100218,A. PULTE HOME COMPANY,,,,SILVER SPRING LAKE/COASTAL WATERS,RIR100218_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100369,"STONE RIDGE, INC.",,,,PAWCATUCK RIVER BASIN,RIR100369_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100485,OCEAN STATE HARLEY DAVIDSON,,,,PAWCATUCK RIVER,RIR100485_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100557,PLAIN ROAD PARKING LOT EXTEN.,,,,WHITE HORN BROOK,RIR100557_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100626,URI - NARRAGANSETT BAY CAMPUS,,,,NARRAGANSETT BAY,RIR100626_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100639,URI - CBLS BUILDING,,,,UPPER PAWTUCKET RIVER,RIR100639_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100725,URI COLLEGE OF PHARMACY BUILDING,,,,WHITE HORN BROOK,RIR100725_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR100773,URI - HILLSIDE RESIDENCE HALL,,,,WHITE HORN BROOK,RIR100773_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50A002,OLDCASTLE LAWN & GARDEN,"2499",Wood Products,,"MOONSHINE CREEK, PAWCATUCK RIVER",RIR50A002_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50A002,OLDCASTLE LAWN & GARDEN,"2499",Wood Products,"1",Moonshine Creek,RIR50A002_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50A002,OLDCASTLE LAWN & GARDEN,"2499",Wood Products,"2",Moonshine Creek,RIR50A002_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50A002,OLDCASTLE LAWN & GARDEN,"2499",Wood Products,"3",Moonshine Creek,RIR50A002_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50A002,OLDCASTLE LAWN & GARDEN,"2499",Wood Products,"4",Moonshine Creek,RIR50A002_4
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,,"PAWCATUCK RIVER, TIDAL PAWCATUCK RIVER",RIR50Q008_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"1",tidal pawcatuck river,RIR50Q008_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"2",tidal pawcatuck river,RIR50Q008_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"3",tidal pawcatuck river,RIR50Q008_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"4",tidal pawcatuck river,RIR50Q008_4
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"5",Tidal Pawcatuck River,RIR50Q008_5
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"6",Tidal Pawcatuck River,RIR50Q008_6
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"7",Tidal Pawcatuck River,RIR50Q008_7
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q008,FRANK HALL BOATYARD,"4493",Marinas,"8",Tidal Pawcatuck River,RIR50Q008_8
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q010,VIKING MARINA,"4493",Marinas,,"PAWCATUCK RIVER, TIDAL PAWCATUCK RIVER",RIR50Q010_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q010,VIKING MARINA,"4493",Marinas,"1",Tidal Pawcatuck River,RIR50Q010_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q010,VIKING MARINA,"4493",Marinas,"2",Tidal Pawcatuck River,RIR50Q010_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q018,PIER 65,"4493",Marinas,,PAWTUCKET RIVER,RIR50Q018_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q032,THE WATCH HILL BOAT YARD,"4493",Marinas,"1",Pawcatuck River,RIR50Q032_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50Q032,THE WATCH HILL BOAT YARD,"4493",Marinas,"2",Tidal Pawcatuck River,RIR50Q032_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50R013,AVONDALE BOAT YARD,3731 3732,"Boat Building And Repairing; Ship Building And Repairing","1",Pawcatuck River,RIR50R013_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services",,"LONG POND, MASTUXET BROOK, UNNAMED STREAM OR WETLANDS, UNNAMED STREAM/WETLANDS NOT CONNECTED TO WB W/WBID",RIR50S003_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","1",Mastuxet Brook,RIR50S003_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","2",Unnamed Stream or wetlands,RIR50S003_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","3",Unnamed Stream or wetlands,RIR50S003_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","4",Unnamed Stream or wetlands,RIR50S003_4
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","5",Unnamed stream/wetlands not connected to WB w/WBID,RIR50S003_5
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50S003,WESTERLY AIRPORT,"4581","Airports, Flying Fields, & Services","6",Unnamed stream/wetlands not connected to WB w/WBID,RIR50S003_6
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50V006,KENYON INDUSTRIES INC.,"2269",Finishing Plants,"1",Pawcatuck River,RIR50V006_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50V006,KENYON INDUSTRIES INC.,"2269",Finishing Plants,"2",Pawcatuck River,RIR50V006_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50V006,KENYON INDUSTRIES INC.,"2269",Finishing Plants,"3",Pawcatuck River,RIR50V006_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR50V006,KENYON INDUSTRIES INC.,"2269",Finishing Plants,"4",Pawcatuck River,RIR50V006_4
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR5AA001,MODINE MANUFACTURING CO.,"3433","Heating Equipment, Except Electric","1",Chickasheen Brook,RIR5AA001_1
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR5AA001,MODINE MANUFACTURING CO.,"3433","Heating Equipment, Except Electric","2",Chickasheen Brook,RIR5AA001_2
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR5AA001,MODINE MANUFACTURING CO.,"3433","Heating Equipment, Except Electric","3",Chickasheen Brook,RIR5AA001_3
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIR5AA001,MODINE MANUFACTURING CO.,"3433","Heating Equipment, Except Electric","4",Chickasheen Brook,RIR5AA001_4
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIRNE0352,"BRANTNER AND ASSOCIATES, IC D/B/A TE CONNECTIVITY MOG","3678",Electronic Connectors,,,RIRNE0352_NA
,,1,88a0c0cb-b03a-4dcc-ab5f-db78f1844edd,,,,,2021/01/25,,193705.68,783.9,"CT,RI","01100007",Pawcatuck River,2.09434655181,0.0845284335897,RIRNE0366,ENVIRONMETALS LLC,"3499",Fabricated Metal Products,,,RIRNE0366_NA
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,CT0030295,"GREENWICH AMERICAN, INC.*","7371",Computer Programming Services,"1",BYRAM RIVER,CT0030295_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004588,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,"1",EASTCHESTER CK,NY0004588_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004588,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,01A,EASTCHESTER CREEK,NY0004588_01A
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004944,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,"1",HUTCHINSON R,NY0004944_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004944,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,"2",HUTCHINSON R,NY0004944_2
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004944,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,01V,HUTCHINSON R,NY0004944_01V
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0004944,MT VERNON TERMINAL,"5171",Petroleum Bulk Stations & Terminals,,HUTCHINSON R,NY0004944_NA
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0005681,BRONX TERMINAL,"5171",Petroleum Bulk Stations & Terminals,"1",WESTCHESTER CK,NY0005681_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0006327,NEW YORK ORGANIC FERTILIZER CO,"4959",Sanitary Services,"1",EAST R,NY0006327_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0006327,NEW YORK ORGANIC FERTILIZER CO,"4959",Sanitary Services,,EAST R,NY0006327_NA
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007340,CHARLES POLETTI POWER PROJECT,"4911",Electric Services,01E,EAST R,NY0007340_01E
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007633,WEST VERNON - LANIMRET,"5171",Petroleum Bulk Stations & Terminals,"1",HUTCHINSON R,NY0007633_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007650,"BUCKEYE TERMINALS, LLC - BRONX TERMINAL","5171",Petroleum Bulk Stations & Terminals,"1",EAST R,NY0007650_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007650,"BUCKEYE TERMINALS, LLC - BRONX TERMINAL","5171",Petroleum Bulk Stations & Terminals,01A,EAST R,NY0007650_01A
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007668,SPRAGUE OPERATING RESOURCES LLC - 939 E 138TH ST,"5171",Petroleum Bulk Stations & Terminals,"1",EAST R,NY0007668_1
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007668,SPRAGUE OPERATING RESOURCES LLC - 939 E 138TH ST,"5171",Petroleum Bulk Stations & Terminals,"2",EAST R,NY0007668_2
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007668,SPRAGUE OPERATING RESOURCES LLC - 939 E 138TH ST,"5171",Petroleum Bulk Stations & Terminals,"3",EAST R,NY0007668_3
,,1,{E3151758-3728-4202-872F-8D96ADC31F77},,,,,2020/10/01,,120530.49,487.77,"CT,NY","02030102",Bronx,1.58324508902,0.0521300404235,NY0007668,SPRAGUE OPERATING RESOURCES LLC - 939 E 138TH ST,"5171",Petroleum Bulk Stations & Terminals,"4",EAST R,NY0007668_4
