permit,facility,Outfall,key,permit_outfall,state,kg_N_TN_per_month,month_year,EXTERNAL_PERMIT_NMBR.x,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR.x,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,impute_lat,impute_lon,EXTERNAL_PERMIT_NMBR.y,PERM_FEATURE_NMBR.y,huc8,name,impute_name
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2013-11-30,NY0026701_1,NY,5741.496598639455,2013-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2013-12-31,NY0026701_1,NY,7352.834467120181,2013-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-01-31,NY0026701_1,NY,7099.7732426303855,2014-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-02-28,NY0026701_1,NY,5892.063492063492,2014-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-03-31,NY0026701_1,NY,9138.321995464852,2014-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-04-30,NY0026701_1,NY,9224.489795918367,2014-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-05-31,NY0026701_1,NY,8744.671201814059,2014-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-06-30,NY0026701_1,NY,5469.3877551020405,2014-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-07-31,NY0026701_1,NY,5187.755102040816,2014-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-08-31,NY0026701_1,NY,4259.863945578231,2014-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-09-30,NY0026701_1,NY,4775.510204081632,2014-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-10-31,NY0026701_1,NY,3613.151927437642,2014-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-11-30,NY0026701_1,NY,8340.136054421768,2014-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2014-12-31,NY0026701_1,NY,12779.591836734691,2014-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-01-31,NY0026701_1,NY,9770.975056689344,2015-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-02-28,NY0026701_1,NY,3911.111111111111,2015-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-03-31,NY0026701_1,NY,7535.600907029478,2015-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-04-30,NY0026701_1,NY,4653.061224489796,2015-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-05-31,NY0026701_1,NY,2868.0272108843537,2015-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-06-30,NY0026701_1,NY,3442.1768707482993,2015-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-07-31,NY0026701_1,NY,2404.081632653061,2015-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-08-31,NY0026701_1,NY,2375.9637188208617,2015-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-09-30,NY0026701_1,NY,2802.7210884353744,2015-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-10-31,NY0026701_1,NY,3472.562358276644,2015-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-11-30,NY0026701_1,NY,4639.455782312925,2015-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2015-12-31,NY0026701_1,NY,3486.6213151927436,2015-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-01-31,NY0026701_1,NY,3064.852607709751,2016-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-02-29,NY0026701_1,NY,5142.403628117913,2016-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-03-31,NY0026701_1,NY,2811.7913832199547,2016-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-04-30,NY0026701_1,NY,2857.1428571428573,2016-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-05-31,NY0026701_1,NY,2727.437641723356,2016-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-06-30,NY0026701_1,NY,2448.9795918367345,2016-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-07-31,NY0026701_1,NY,1940.1360544217684,2016-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-08-31,NY0026701_1,NY,2516.5532879818593,2016-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-09-30,NY0026701_1,NY,1809.5238095238096,2016-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-10-31,NY0026701_1,NY,2235.374149659864,2016-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-11-30,NY0026701_1,NY,2217.687074829932,2016-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2016-12-31,NY0026701_1,NY,2924.263038548753,2016-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-01-31,NY0026701_1,NY,4147.392290249433,2017-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-02-28,NY0026701_1,NY,2615.873015873016,2017-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-03-31,NY0026701_1,NY,2755.5555555555557,2017-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-04-30,NY0026701_1,NY,3238.095238095238,2017-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-05-31,NY0026701_1,NY,2685.260770975057,2017-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-06-30,NY0026701_1,NY,1741.4965986394557,2017-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-07-31,NY0026701_1,NY,1954.1950113378684,2017-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-08-31,NY0026701_1,NY,2136.9614512471658,2017-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-09-30,NY0026701_1,NY,2190.4761904761904,2017-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-10-31,NY0026701_1,NY,3163.2653061224487,2017-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-11-30,NY0026701_1,NY,2666.6666666666665,2017-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2017-12-31,NY0026701_1,NY,2333.786848072562,2017-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-01-31,NY0026701_1,NY,2151.020408163265,2018-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-02-28,NY0026701_1,NY,4533.333333333333,2018-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-03-31,NY0026701_1,NY,3177.324263038549,2018-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-04-30,NY0026701_1,NY,4843.537414965986,2018-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-05-31,NY0026701_1,NY,2657.142857142857,2018-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-06-30,NY0026701_1,NY,2190.4761904761904,2018-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-07-31,NY0026701_1,NY,2966.439909297052,2018-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-08-31,NY0026701_1,NY,3824.036281179138,2018-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-09-30,NY0026701_1,NY,6897.959183673469,2018-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-10-31,NY0026701_1,NY,3936.507936507936,2018-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-11-30,NY0026701_1,NY,5673.469387755102,2018-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2018-12-31,NY0026701_1,NY,3992.743764172335,2018-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-01-31,NY0026701_1,NY,5187.755102040816,2019-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-02-28,NY0026701_1,NY,3415.873015873016,2019-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-03-31,NY0026701_1,NY,4189.569160997732,2019-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-04-30,NY0026701_1,NY,3687.074829931973,2019-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-05-31,NY0026701_1,NY,6157.8231292517,2019-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-06-30,NY0026701_1,NY,4353.741496598639,2019-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-07-31,NY0026701_1,NY,6326.530612244897,2019-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-08-31,NY0026701_1,NY,3936.507936507936,2019-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-09-30,NY0026701_1,NY,2571.428571428571,2019-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-10-31,NY0026701_1,NY,4006.802721088435,2019-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-11-30,NY0026701_1,NY,4312.925170068027,2019-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2019-12-31,NY0026701_1,NY,8112.01814058957,2019-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-01-31,NY0026701_1,NY,5342.403628117913,2020-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-02-29,NY0026701_1,NY,3038.095238095238,2020-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-03-31,NY0026701_1,NY,3261.678004535147,2020-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-04-30,NY0026701_1,NY,5156.4625850340135,2020-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-05-31,NY0026701_1,NY,5286.167800453514,2020-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-06-30,NY0026701_1,NY,2013.6054421768708,2020-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-07-31,NY0026701_1,NY,2474.37641723356,2020-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-08-31,NY0026701_1,NY,2727.437641723356,2020-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-09-30,NY0026701_1,NY,2408.1632653061224,2020-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-10-31,NY0026701_1,NY,2994.5578231292516,2020-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-11-30,NY0026701_1,NY,3442.1768707482993,2020-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2020-12-31,NY0026701_1,NY,4119.274376417234,2020-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
