permit,facility,key,permit_outfall,kg_N_TN_per_month,month_year,outfall,state,LATITUDE83,LONGITUDE83,huc8,name,season
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-02-28,NY0026131_1,273015.87,2013 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-03-31,NY0026131_1,316326.53,2013 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-04-30,NY0026131_1,304761.9,2013 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-05-31,NY0026131_1,239002.27,2013 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-06-30,NY0026131_1,213605.44,2013 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-07-31,NY0026131_1,170113.38,2013 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-08-31,NY0026131_1,165895.69,2013 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-09-30,NY0026131_1,138775.51,2013 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-10-31,NY0026131_1,165895.69,2013 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-11-30,NY0026131_1,191836.73,2013 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2013-12-31,NY0026131_1,234784.58,2013 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-01-31,NY0026131_1,293832.2,2014 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-02-28,NY0026131_1,274285.71,2014 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-03-31,NY0026131_1,309297.05,2014 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-04-30,NY0026131_1,292517.01,2014 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-05-31,NY0026131_1,267120.18,2014 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-06-30,NY0026131_1,174149.66,2014 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-07-31,NY0026131_1,153242.63,2014 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-08-31,NY0026131_1,156054.42,2014 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-09-30,NY0026131_1,179591.84,2014 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-10-31,NY0026131_1,157460.32,2014 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-11-30,NY0026131_1,180952.38,2014 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2014-12-31,NY0026131_1,226349.21,2014 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-01-31,NY0026131_1,251655.33,2015 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-02-28,NY0026131_1,229841.27,2015 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-03-31,NY0026131_1,292426.3,2015 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-04-30,NY0026131_1,254421.77,2015 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-05-31,NY0026131_1,233378.68,2015 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-06-30,NY0026131_1,232653.06,2015 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-07-31,NY0026131_1,170113.38,2015 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-08-31,NY0026131_1,150430.84,2015 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-09-30,NY0026131_1,130612.24,2015 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-10-31,NY0026131_1,165895.69,2015 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-11-30,NY0026131_1,153741.5,2015 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2015-12-31,NY0026131_1,194013.61,2015 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-01-31,NY0026131_1,209478.46,2016 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-02-29,NY0026131_1,244625.85,2016 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-03-31,NY0026131_1,257278.91,2016 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-04-30,NY0026131_1,234013.61,2016 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-05-31,NY0026131_1,243219.95,2016 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-06-30,NY0026131_1,157823.13,2016 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-07-31,NY0026131_1,139183.67,2016 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-08-31,NY0026131_1,129342.4,2016 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-09-30,NY0026131_1,108843.54,2016 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-10-31,NY0026131_1,126530.61,2016 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-11-30,NY0026131_1,134693.88,2016 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2016-12-31,NY0026131_1,161678,2016 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-01-31,NY0026131_1,172925.17,2017 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-02-28,NY0026131_1,157460.32,2017 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-03-31,NY0026131_1,223537.41,2017 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-04-30,NY0026131_1,213605.44,2017 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-05-31,NY0026131_1,203854.88,2017 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-06-30,NY0026131_1,144217.69,2017 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-07-31,NY0026131_1,136371.88,2017 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-08-31,NY0026131_1,112471.66,2017 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-09-30,NY0026131_1,118367.35,2017 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-10-31,NY0026131_1,136371.88,2017 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-11-30,NY0026131_1,141496.6,2017 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2017-12-31,NY0026131_1,178548.75,2017 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-01-31,NY0026131_1,202448.98,2018 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-02-28,NY0026131_1,219682.54,2018 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-03-31,NY0026131_1,295238.1,2018 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-04-30,NY0026131_1,270748.3,2018 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-05-31,NY0026131_1,240408.16,2018 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-06-30,NY0026131_1,186394.56,2018 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-07-31,NY0026131_1,181360.54,2018 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-08-31,NY0026131_1,160272.11,2018 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-09-30,NY0026131_1,195918.37,2018 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-10-31,NY0026131_1,158866.21,2018 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-11-30,NY0026131_1,194557.82,2018 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2018-12-31,NY0026131_1,224943.31,2018 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-01-31,NY0026131_1,209478.46,2019 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-02-28,NY0026131_1,180317.46,2019 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-03-31,NY0026131_1,189795.92,2019 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-04-30,NY0026131_1,146938.78,2019 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-05-31,NY0026131_1,171519.27,2019 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-06-30,NY0026131_1,164625.85,2019 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-07-31,NY0026131_1,172925.17,2019 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-08-31,NY0026131_1,147619.05,2019 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-09-30,NY0026131_1,144217.69,2019 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-10-31,NY0026131_1,154648.53,2019 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-11-30,NY0026131_1,129251.7,2019 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2019-12-31,NY0026131_1,215102.04,2019 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-01-31,NY0026131_1,156054.42,2020 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-02-29,NY0026131_1,190702.95,2020 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-03-31,NY0026131_1,210884.35,2020 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-04-30,NY0026131_1,156462.59,2020 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-05-31,NY0026131_1,153242.63,2020 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-06-30,NY0026131_1,214965.99,2020 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-07-31,NY0026131_1,185578.23,2020 Jul,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-08-31,NY0026131_1,143401.36,2020 Aug,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-09-30,NY0026131_1,121088.44,2020 Sep,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-10-31,NY0026131_1,146213.15,2020 Oct,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-11-30,NY0026131_1,141496.6,2020 Nov,1,NY,40.787833,-73.919139,NA,East River,fall
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2020-12-31,NY0026131_1,158866.21,2020 Dec,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-01-31,NY0026131_1,160272.11,2021 Jan,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-02-28,NY0026131_1,185396.83,2021 Feb,1,NY,40.787833,-73.919139,NA,East River,winter
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-03-31,NY0026131_1,149024.94,2021 Mar,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-04-30,NY0026131_1,145578.23,2021 Apr,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-05-31,NY0026131_1,139183.67,2021 May,1,NY,40.787833,-73.919139,NA,East River,spring
NY0026131,NYCDEP - WARD'S ISLAND WPCP,NY0026131_1_2021-06-30,NY0026131_1,142857.14,2021 Jun,1,NY,40.787833,-73.919139,NA,East River,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-07-31,NY0026191_1,331791.38,2006 Jul,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-08-31,NY0026191_1,316326.53,2006 Aug,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-09-30,NY0026191_1,317006.8,2006 Sep,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-10-31,NY0026191_1,373968.25,2006 Oct,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-11-30,NY0026191_1,370068.03,2006 Nov,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2006-12-31,NY0026191_1,362721.09,2006 Dec,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-01-31,NY0026191_1,300861.68,2007 Jan,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-02-28,NY0026191_1,248888.89,2007 Feb,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-03-31,NY0026191_1,282585.03,2007 Mar,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-04-30,NY0026191_1,299319.73,2007 Apr,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-05-31,NY0026191_1,281179.14,2007 May,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-06-30,NY0026191_1,247619.05,2007 Jun,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-07-31,NY0026191_1,224943.31,2007 Jul,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-08-31,NY0026191_1,231972.79,2007 Aug,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-09-30,NY0026191_1,219047.62,2007 Sep,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-10-31,NY0026191_1,233378.68,2007 Oct,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-11-30,NY0026191_1,248979.59,2007 Nov,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2007-12-31,NY0026191_1,298049.89,2007 Dec,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-01-31,NY0026191_1,293832.2,2008 Jan,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-02-29,NY0026191_1,330113.38,2008 Feb,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-03-31,NY0026191_1,328979.59,2008 Mar,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-04-30,NY0026191_1,312925.17,2008 Apr,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-05-31,NY0026191_1,264308.39,2008 May,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-06-30,NY0026191_1,254421.77,2008 Jun,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-07-31,NY0026191_1,196825.4,2008 Jul,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-08-31,NY0026191_1,171519.27,2008 Aug,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-09-30,NY0026191_1,276190.48,2008 Sep,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-10-31,NY0026191_1,330385.49,2008 Oct,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-11-30,NY0026191_1,282993.2,2008 Nov,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2008-12-31,NY0026191_1,336009.07,2008 Dec,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-01-31,NY0026191_1,337414.97,2009 Jan,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-02-28,NY0026191_1,365714.29,2009 Feb,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-03-31,NY0026191_1,402086.17,2009 Mar,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-04-30,NY0026191_1,333333.33,2009 Apr,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-05-31,NY0026191_1,279773.24,2009 May,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-06-30,NY0026191_1,281632.65,2009 Jun,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-07-31,NY0026191_1,195419.5,2009 Jul,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-08-31,NY0026191_1,144807.26,2009 Aug,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-09-30,NY0026191_1,112925.17,2009 Sep,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-10-31,NY0026191_1,198231.29,2009 Oct,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-11-30,NY0026191_1,206802.72,2009 Nov,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2009-12-31,NY0026191_1,274149.66,2009 Dec,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-01-31,NY0026191_1,300861.68,2010 Jan,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-02-28,NY0026191_1,292063.49,2010 Feb,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-03-31,NY0026191_1,355691.61,2010 Mar,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-04-30,NY0026191_1,248979.59,2010 Apr,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-05-31,NY0026191_1,230566.89,2010 May,1,NY,40.801389,-73.879583,02030102,Bronx,spring
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-06-30,NY0026191_1,108843.54,2010 Jun,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-07-31,NY0026191_1,95600.91,2010 Jul,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-08-31,NY0026191_1,75918.37,2010 Aug,1,NY,40.801389,-73.879583,02030102,Bronx,summer
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-09-30,NY0026191_1,68027.21,2010 Sep,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-10-31,NY0026191_1,123718.82,2010 Oct,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-11-30,NY0026191_1,87074.83,2010 Nov,1,NY,40.801389,-73.879583,02030102,Bronx,fall
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2010-12-31,NY0026191_1,206666.67,2010 Dec,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2011-01-31,NY0026191_1,278367.35,2011 Jan,1,NY,40.801389,-73.879583,02030102,Bronx,winter
NY0026191,NYCDEP - HUNT'S POINT WPCP,NY0026191_1_2011-02-28,NY0026191_1,252698.41,2011 Feb,1,NY,40.801389,-73.879583,02030102,Bronx,winter
